fragment_id,source_dataset,review_id,variant_fragment_raw,variant_fragment_normalized,phonetic_text,pinyin_reading,canonical_fragment,canonical_phonetic_text,canonical_pinyin_reading,ipa,ipa_candidate,canonical_ipa,canonical_ipa_candidate,needs_manual_review,manual_review_reasons,extraction_method,category,review_categories,official_code_pinyin,official_decode_pinyin,official_code_ipa,official_decode_ipa,original_review,decode_review
codedlang:430:01,Crowd-AI-Lab/CodedLang,430,特么,特么,特么,te4 me,他妈,他妈,ta1 ma1,tʰɤ˥˩ mɤ,tʰɤ˥˩ mɤ,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,te4 me,ta1 ma1,tʰɤ˥˩ mɤ,tʰa˥ ma˥,我特么食物中毒了，12点去吃的，1点多回家，五点就胃痛开始吐，吐完好一点了，再考虑要不要打911💀，就剩半条命了,我他妈食物中毒了，12点去吃的，1点多回家，五点就胃痛开始吐，吐完好一点了，再考虑要不要打911💀，就剩半条命了
codedlang:431:01,Crowd-AI-Lab/CodedLang,431,草泥马,草泥马,草泥马,cao3 ni2 ma3,操你妈,操你妈,cao1 ni3 ma1,tsʰɑʊ˨˩˦ ni˧˥ ma˨˩˦,tsʰɑʊ˨˩˦ ni˧˥ ma˨˩˦,tsʰɑʊ˥ ni˨˩˦ ma˥,tsʰɑʊ˥ ni˨˩˦ ma˥,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,cao3 ni2 ma3,cao1 ni3 ma1,tsʰau̯˧˩˧ ni˧˥ ma˧˩˧,tsʰau̯˥ ni˧˩˧ ma˥,草泥马的坑爹玩意，一个菜只能陪一碗饭，他娘的还要加钱，真是醉了，我以为中国同胞很和善，服务态度还差！还是在midtown 绝了 pretty nice restaurant,操你妈的坑爹玩意，一个菜只能陪一碗饭，他娘的还要加钱，真是醉了，我以为中国同胞很和善，服务态度还差！还是在midtown 绝了 pretty nice restaurant
codedlang:432:01,Crowd-AI-Lab/CodedLang,432,草泥马,草泥马,草泥马,cao3 ni2 ma3,操你妈,操你妈,cao1 ni3 ma1,tsʰɑʊ˨˩˦ ni˧˥ ma˨˩˦,tsʰɑʊ˨˩˦ ni˧˥ ma˨˩˦,tsʰɑʊ˥ ni˨˩˦ ma˥,tsʰɑʊ˥ ni˨˩˦ ma˥,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,cao3 ni2 ma3,cao1 ni3 ma1,tsʰau̯˧˩˧ ni˧˥ ma˧˩˧,tsʰau̯˥ ni˧˩˧ ma˥,草泥马  辣鸡了吧。卫生 ！！糟糕,操你妈  垃圾了吧。卫生 ！！糟糕
codedlang:432:02,Crowd-AI-Lab/CodedLang,432,辣鸡,辣鸡,辣鸡,la4 ji1,垃圾,垃圾,la1 ji1,la˥˩ tɕi˥,la˥˩ tɕi˥,la˥ tɕi˥,la˥ tɕi˥,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,la4 ji1,la1 ji1,la˥˩ tɕi˥,la˥ tɕi˥,草泥马  辣鸡了吧。卫生 ！！糟糕,操你妈  垃圾了吧。卫生 ！！糟糕
codedlang:433:01,Crowd-AI-Lab/CodedLang,433,妈个比,妈个比,妈个比,ma1 ge4 bi3,妈个逼,妈个逼,ma1 ge4 bi1,ma˥ kɤ˥˩ pi˨˩˦,ma˥ kɤ˥˩ pi˨˩˦,ma˥ kɤ˥˩ pi˥,ma˥ kɤ˥˩ pi˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,ma1 ge4 bi3,ma1 ge4 bi1,ma˥ kɤ˥˩ pi˧˩˧,ma˥ kɤ˥˩ pi˥,傻逼才来，18年的车，亮灯了，给他们去修，和我说线被老鼠咬了，妈个比，线头被老鼠咬的还是人剪的我看不出来？我着急把车给客人，就让他们修，一修就他妈7天，尼玛币，接线7天啊。每天都是说第二天就好，不然早尼玛开走别的地方修了。垃圾地方。日,傻逼才来，1不年的车，亮灯了，给他们去修，和我说线被老鼠咬了，妈个逼，线头被老鼠咬的还是人剪的我看不出来？我着急把车给客人，就让他们修，一修就他妈7天，你妈逼，接线7天啊。每天都是说第二天就好，不然早你妈开走别的地方修了。垃圾地方。日
codedlang:433:02,Crowd-AI-Lab/CodedLang,433,尼玛币,尼玛币,尼玛币,ni2 ma3 bi4,你妈逼,你妈逼,ni3 ma1 bi1,ni˧˥ ma˨˩˦ pi˥˩,ni˧˥ ma˨˩˦ pi˥˩,ni˨˩˦ ma˥ pi˥,ni˨˩˦ ma˥ pi˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,ni2 ma3 bi4,ni3 ma1 bi1,ni˧˥ ma˧˩˧ pi˥˩,ni˧˩˧ ma˥ pi˥,傻逼才来，18年的车，亮灯了，给他们去修，和我说线被老鼠咬了，妈个比，线头被老鼠咬的还是人剪的我看不出来？我着急把车给客人，就让他们修，一修就他妈7天，尼玛币，接线7天啊。每天都是说第二天就好，不然早尼玛开走别的地方修了。垃圾地方。日,傻逼才来，1不年的车，亮灯了，给他们去修，和我说线被老鼠咬了，妈个逼，线头被老鼠咬的还是人剪的我看不出来？我着急把车给客人，就让他们修，一修就他妈7天，你妈逼，接线7天啊。每天都是说第二天就好，不然早你妈开走别的地方修了。垃圾地方。日
codedlang:433:03,Crowd-AI-Lab/CodedLang,433,尼玛,尼玛,尼玛,ni2 ma3,你妈,你妈,ni3 ma1,ni˧˥ ma˨˩˦,ni˧˥ ma˨˩˦,ni˨˩˦ ma˥,ni˨˩˦ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,ni2 ma3,ni3 ma1,ni˧˥ ma˧˩˧,ni˧˩˧ ma˥,傻逼才来，18年的车，亮灯了，给他们去修，和我说线被老鼠咬了，妈个比，线头被老鼠咬的还是人剪的我看不出来？我着急把车给客人，就让他们修，一修就他妈7天，尼玛币，接线7天啊。每天都是说第二天就好，不然早尼玛开走别的地方修了。垃圾地方。日,傻逼才来，1不年的车，亮灯了，给他们去修，和我说线被老鼠咬了，妈个逼，线头被老鼠咬的还是人剪的我看不出来？我着急把车给客人，就让他们修，一修就他妈7天，你妈逼，接线7天啊。每天都是说第二天就好，不然早你妈开走别的地方修了。垃圾地方。日
codedlang:434:01,Crowd-AI-Lab/CodedLang,434,特么,特么,特么,te4 me,他妈,他妈,ta1 ma1,tʰɤ˥˩ mɤ,tʰɤ˥˩ mɤ,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,te4 me,ta1 ma1,tʰɤ˥˩ mɤ,tʰa˥ ma˥,巨特么好吃啊,巨他妈好吃啊
codedlang:435:01,Crowd-AI-Lab/CodedLang,435,米国,米国,米国,mi3 guo2,美国,美国,mei3 guo2,mi˨˩˦ kuɔ˧˥,mi˨˩˦ kuɔ˧˥,mei˨˩˦ kuɔ˧˥,mei˨˩˦ kuɔ˧˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,mi3 guo2,mei3 guo2,mi˧˩˧ kwo˧˥,mei̯˧˩˧ kwo˧˥,"今晚请来自米国的老同学夫妇，上次来送白松露油的老饕朋友，这回送俺上好巧克力吃。  这是很喜爱的La Maison 巧克力，而DP列这家巧克力专卖店，在西餐里面，好像文不对题。  这家55年历史的法国巧克力创始人Robert Lixe，当年还到瑞士取经，它家的巧克力，结合了法国和瑞士巧克力的优点。  产品低调，从包装到造型都古朴实在，简单大方。  一般只爱黑巧，但这家的牛奶巧，也很能接受，主要它家产品低甜，更显出巧克力香醇，牛奶巧亦然。  而只用纯粹巧克力豆脂，不加其他一般的植物棕榈油。  它的每款产品，外皮巧克了部分非常精致，而内里ganache格外丝滑不粘不腻，很适口。入口觉得是巧克力在爱抚丁香舌，而吃完久久鼻腔呼吸还带香气。  讲强烈个性，是不够的，但非常法国淑女，大家闺秀不张扬，透着自信和自然美，很有底气的那种。温柔里含劲道。  口味许多，都很不错，特别擅用香料，茴香，肉桂，香草,罗勒等皆入巧，喜欢。  总店当然在巴黎，除这家纽约份分店，伦敦，坎城，东京，香港，也都有分店，网上可以网购，送货很多国家，但中国大陆还没这项服务，最近是去中华香港分店买了。","今晚请来自美国的老同学夫妇，上吃来送白松露油的老饕朋友，这回送俺上好巧克力吃。  这是很喜爱的La Maison 巧克力，而啲P列这家巧克力专卖店，在西餐里面，好像文不对题。  这家55年历史的法国巧克力创始人Ro逼ert Lixe，当年还到瑞士取经，它家的巧克力，结合了法国和瑞士巧克力的优点。  产品低调，从包装到造型都古朴实在，简单大方。  一般只爱黑巧，但这家的牛奶巧，也很能接受，主要它家产品低甜，更显出巧克力香醇，牛奶巧亦然。  而只用纯粹巧克力豆脂，不加其他一般的植物棕榈油。  它的每款产品，外皮巧克了部分非常精致，而内里干ache格外丝滑不粘不腻，很适口。入口觉得是巧克力在爱抚丁香舌，而吃完久久鼻腔呼吸还带香气。  讲强烈个性，是不够的，但非常法国淑女，大家闺秀不张扬，透着自信和自然美，很有底气的那种。温柔里含劲道。  口味许多，都很不错，特别擅用香料，茴香，肉桂，香草,罗勒等皆入巧，喜欢。  总店当然在巴黎，除这家纽约份分店，伦敦，坎城，东京，香港，也都有分店，网上可以网购，送货很多国家，但中国大陆还没这项服务，最近是去中华香港分店买了。"
codedlang:436:01,Crowd-AI-Lab/CodedLang,436,木有,木有,木有,mu4 you3,没有,没有,mei2 you3,mu˥˩ joʊ˨˩˦,mu˥˩ joʊ˨˩˦,mei˧˥ joʊ˨˩˦,mei˧˥ joʊ˨˩˦,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,mu4 you3,mei2 you3,mu˥˩ jou̯˧˩˧,mei̯˧˥ jou̯˧˩˧,给店家留言：我猜测中街换了厨师，我本身是忠实食客，因为炒菜之前太好吃了，很像国内的小馆子味道，但今天点了五个菜加两个 串太失望了，我老公各吃一口就决定不吃了。浪费了一百多刀的外卖费。  猪肉炖粉条猪肉是臭的，我只是吃了点瘦肉就吃不下去了，小龙虾放太久了感觉在吃虾皮，又咸又臭臭的，里面的芋头感觉就是放在那里很久跟芋头干一样，也木有小龙虾的汁水浸润，感觉就是小龙虾上面放了芋头干。 酸菜粉丝以前对于我们简直是招牌一样的存在，这次不酸也没有其他味道。麻婆豆腐可以下饭但很像西式中餐！葱油拌面是最廉价的中华面，不是应该细面吗？中华面不吸葱油香味。希望厨师还是能回来吧，这样的话真的不会点下一次。,给店家留言：我猜测中街换了厨师，我本身是忠实食客，因为炒菜之前太好吃了，很像国内的小馆子味道，但今天点了五个菜加两个 串太失望了，我老公各吃一口就决定不吃了。浪费了一百多刀的外卖费。  猪肉炖粉条猪肉是臭的，我只是吃了点瘦肉就吃不下去了，小龙虾放太久了感觉在吃虾皮，又咸又臭臭的，里面的芋头感觉就是放在那里很久跟芋头干一样，也没有小龙虾的汁水浸润，感觉就是小龙虾上面放了芋头干。 酸菜粉丝以前对于我们简直是招牌一样的存在，这吃不酸也没有其他味道。麻婆豆腐可以下饭但很像西式中餐！葱油拌面是最廉价的中华面，不是应该细面吗？中华面不吸葱油香味。希望厨师还是能回来吧，这样的话真的不会点下一吃。
codedlang:437:01,Crowd-AI-Lab/CodedLang,437,墙裂,墙裂,墙裂,qiang2 lie4,强烈,强烈,qiang2 lie4,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,tɕʰiɑŋ˧˥ liɛ˥˩,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,qiang2 lie4,qiang2 lie4,tɕʰja˧˥ŋ lje˥˩,tɕʰja˧˥ŋ lje˥˩,墙裂推荐的一家店 跟朋友经常一起来 牛蛙五星好评 服务态度也超级好 好吃好吃好吃 重要的事情说三遍,强烈推荐的一家店 跟朋友经常一起来 牛蛙五星好评 服务态度也超级好 好吃好吃好吃 重要的事情说三遍
codedlang:438:01,Crowd-AI-Lab/CodedLang,438,炒鸡,炒鸡,炒鸡,chao3 ji1,超级,超级,chao1 ji2,ʈʂʰɑʊ˨˩˦ tɕi˥,ʈʂʰɑʊ˨˩˦ tɕi˥,ʈʂʰɑʊ˥ tɕi˧˥,ʈʂʰɑʊ˥ tɕi˧˥,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,chao3 ji1,chao1 ji2,ʈʂʰau̯˧˩˧ tɕi˥,ʈʂʰau̯˥ tɕi˧˥,小哥哥小姐姐都好nice，服务炒鸡棒！还很幽默，海鲜锅和烤鱼，每次必点！,小哥哥小姐姐都好nice，服务超级棒！还很幽默，海鲜锅和烤鱼，每吃必点！
codedlang:439:01,Crowd-AI-Lab/CodedLang,439,炒鸡,炒鸡,炒鸡,chao3 ji1,超级,超级,chao1 ji2,ʈʂʰɑʊ˨˩˦ tɕi˥,ʈʂʰɑʊ˨˩˦ tɕi˥,ʈʂʰɑʊ˥ tɕi˧˥,ʈʂʰɑʊ˥ tɕi˧˥,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,chao3 ji1,chao1 ji2,ʈʂʰau̯˧˩˧ tɕi˥,ʈʂʰau̯˥ tɕi˧˥,我的发型师非常懂我，知道如何帮我设计我的发型，来纽约第一次碰到这么懂我的发型师.炒鸡满意,我的发型师非常懂我，知道如何帮我设计我的发型，来纽约第一吃碰到这么懂我的发型师.超级满意
codedlang:440:01,Crowd-AI-Lab/CodedLang,440,草泥马,草泥马,草泥马,cao3 ni2 ma3,操你妈,操你妈,cao1 ni3 ma1,tsʰɑʊ˨˩˦ ni˧˥ ma˨˩˦,tsʰɑʊ˨˩˦ ni˧˥ ma˨˩˦,tsʰɑʊ˥ ni˨˩˦ ma˥,tsʰɑʊ˥ ni˨˩˦ ma˥,否,[],official_dictionary_casefold,歧义同音词,"ambiguous_homophone, phonetic",cao3 ni2 ma3,cao1 ni3 ma1,tsʰau̯˧˩˧ ni˧˥ ma˧˩˧,tsʰau̯˥ ni˧˩˧ ma˥,请不要在Lexus of Brooklyn做任何保养和购买车子，简单的换机油，在电话上说好报价$90多，等取车子的时候 ，账单是$528！这是一家非常不靠谱的车行，完全是骗子车行！最后经理出面给我折扣，但是我还要付款$380，完全和电话上谈的价格不一样！我看了单子，换机油人工费用居然收了$285！我只是普通的es车子，不是在给911保时捷换机油。我只想对接待我的西语代表骗子说： 草泥马JB,请不要在Lexus of Brooklyn做任何保养和购买车子，简单的换机油，在电话上说好报价$90多，等取车子的时候 ，账单是$52不！这是一家非常不靠谱的车行，完全是骗子车行！最后经理出面给我折扣，但是我还要付款$3不0，完全和电话上谈的价格不一样！我看了单子，换机油人工费用居然收了$2不5！我只是普通的es车子，不是在给911保时捷换机油。我只想对接待我的西语代表骗子说： 操你妈鸡巴
codedlang:440:02,Crowd-AI-Lab/CodedLang,440,JB,JB,JB,JB,鸡巴,鸡巴,ji1 ba1,dʒˌeɪbˈiː,dʒˌeɪbˈiː,tɕi˥ pa˥,tɕi˥ pa˥,否,[],official_dictionary_casefold,语音替代,"ambiguous_homophone, phonetic",jb,ji1 ba1,ˈdʒeɪ pi˥,tɕi˥ pa˥,请不要在Lexus of Brooklyn做任何保养和购买车子，简单的换机油，在电话上说好报价$90多，等取车子的时候 ，账单是$528！这是一家非常不靠谱的车行，完全是骗子车行！最后经理出面给我折扣，但是我还要付款$380，完全和电话上谈的价格不一样！我看了单子，换机油人工费用居然收了$285！我只是普通的es车子，不是在给911保时捷换机油。我只想对接待我的西语代表骗子说： 草泥马JB,请不要在Lexus of Brooklyn做任何保养和购买车子，简单的换机油，在电话上说好报价$90多，等取车子的时候 ，账单是$52不！这是一家非常不靠谱的车行，完全是骗子车行！最后经理出面给我折扣，但是我还要付款$3不0，完全和电话上谈的价格不一样！我看了单子，换机油人工费用居然收了$2不5！我只是普通的es车子，不是在给911保时捷换机油。我只想对接待我的西语代表骗子说： 操你妈鸡巴
codedlang:441:01,Crowd-AI-Lab/CodedLang,441,辣鸡,辣鸡,辣鸡,la4 ji1,垃圾,垃圾,la1 ji1,la˥˩ tɕi˥,la˥˩ tɕi˥,la˥ tɕi˥,la˥ tɕi˥,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,la4 ji1,la1 ji1,la˥˩ tɕi˥,la˥ tɕi˥,辣鸡,垃圾
codedlang:442:01,Crowd-AI-Lab/CodedLang,442,好ㄘ,好ㄘ,好ㄘ,hao3 ㄘ,好吃,好吃,hao3 chi1,,xɑʊ˨˩˦,xɑʊ˨˩˦ ʈʂʰɻ̩˥,xɑʊ˨˩˦ ʈʂʰɻ̩˥,是,"[{""type"": ""source_unresolved_symbol_or_digit""}]",official_dictionary_casefold,语音替代,phonetic,hao3 c,hao3 chi1,xau̯˧˩˧ tsʰ,xau̯˧˩˧ ʈʂʰɻ̩˥,炸雞好ㄘ，不要點漢堡,炸雞好吃，不要點漢堡
codedlang:443:01,Crowd-AI-Lab/CodedLang,443,木有,木有,木有,mu4 you3,没有,没有,mei2 you3,mu˥˩ joʊ˨˩˦,mu˥˩ joʊ˨˩˦,mei˧˥ joʊ˨˩˦,mei˧˥ joʊ˨˩˦,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,mu4 you3,mei2 you3,mu˥˩ jou̯˧˩˧,mei̯˧˥ jou̯˧˩˧,超喜欢ariana 还有edwin的服务，男的帅，女的靓，服务还很贴心，sweet的感觉有木有，当然也少不了lee小哥哥了，服务五星啊，那必须的,超喜欢ariana 还有edwin的服务，男的帅，女的靓，服务还很贴心，sweet的感觉有没有，当然也少不了lee小哥哥了，服务五星啊，那必须的
codedlang:444:01,Crowd-AI-Lab/CodedLang,444,墨迹,墨迹,墨迹,mo4 ji4,磨叽,磨叽,mo2 ji1,muɔ˥˩ tɕi˥˩,muɔ˥˩ tɕi˥˩,muɔ˧˥ tɕi˥,muɔ˧˥ tɕi˥,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,mo4 ji4,mo2 ji1,mwo˥˩ tɕi˥˩,mwo˧˥ tɕi˥,垃圾，菜一般不说人很操蛋，老板服务员一个个臭脸的跟欠了钱似的，最主要是服务员一个个上海人墨迹嘴，嗬那嘴上功夫一般人都来不了，最最差劲的是 买单乱加钱 中国人专门欺负中国人嘛？,垃圾，菜一般不说人很操蛋，老板服务员一个个臭脸的跟欠了钱似的，最主要是服务员一个个上海人磨叽嘴，嗬那嘴上功夫一般人都来不了，最最差劲的是 买单乱加钱 中国人专门欺负中国人嘛？
codedlang:445:01,Crowd-AI-Lab/CodedLang,445,特么,特么,特么,te4 me,他妈,他妈,ta1 ma1,tʰɤ˥˩ mɤ,tʰɤ˥˩ mɤ,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,te4 me,ta1 ma1,tʰɤ˥˩ mɤ,tʰa˥ ma˥,吃完就拉肚子，但是真是好特么好吃啊,吃完就拉肚子，但是真是好他妈好吃啊
codedlang:446:01,Crowd-AI-Lab/CodedLang,446,卧槽,卧槽,卧槽,wo4 cao2,我操,我操,wo3 cao1,wɔ˥˩ tsʰɑʊ˧˥,wɔ˥˩ tsʰɑʊ˧˥,wɔ˨˩˦ tsʰɑʊ˥,wɔ˨˩˦ tsʰɑʊ˥,否,[],official_dictionary_casefold,非词汇同音词,ambiguous_homophone,wo4 cao2,wo3 cao1,wo˥˩ tsʰau̯˧˥,wo˧˩˧ tsʰau̯˥,真的要吓尿了卧槽。。。,真的要吓尿了我操。。。
codedlang:447:01,Crowd-AI-Lab/CodedLang,447,尼玛,尼玛,尼玛,ni2 ma3,你妈,你妈,ni3 ma1,ni˧˥ ma˨˩˦,ni˧˥ ma˨˩˦,ni˨˩˦ ma˥,ni˨˩˦ ma˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,ni2 ma3,ni3 ma1,ni˧˥ ma˧˩˧,ni˧˩˧ ma˥,一家在唐人街的火锅店，一点创意也没有，抄袭大陆的概念，也就算了，在微信打广告，好吧，打电话去预约，居然很凶的回答不会讲中文，那叫一个会中文的过来吧，居然说没有。尼玛，接电话的装逼还是老板的脑壳坏掉了，在唐人街做生意你不会中文，那你在微信用中文打什么广告啊，果断取消包厢预约， 你就装逼继续做老外生意吧。,一家在唐人街的火锅店，一点创意也没有，抄袭大陆的概念，也就算了，在微信打广告，好吧，打电话去预约，居然很凶的回答不会讲中文，那叫一个会中文的过来吧，居然说没有。你妈，接电话的装逼还是老板的脑壳坏掉了，在唐人街做生意你不会中文，那你在微信用中文打什么广告啊，果断取消包厢预约， 你就装逼继续做老外生意吧。
codedlang:448:01,Crowd-AI-Lab/CodedLang,448,盆友,盆友,盆友,pen2 you3,朋友,朋友,peng2 you3,pʰən˧˥ joʊ˨˩˦,pʰən˧˥ joʊ˨˩˦,pʰɤŋ˧˥ joʊ˨˩˦,pʰɤŋ˧˥ joʊ˨˩˦,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,pen2 you3,peng2 you3,pʰə˧˥n jou̯˧˩˧,pʰə˧˥ŋ jou̯˧˩˧,可能是门口街在装修，不太好找，以后应该会拆掉好找，其他的都特别棒，手拉的面条很劲道，点了一个推荐的茄子，味道也很好，去过他家其他分店吃，味道一样，我家小盆友特别喜欢吃,可能是门口街在装修，不太好找，以后应该会拆掉好找，其他的都特别棒，手拉的面条很劲道，点了一个推荐的茄子，味道也很好，去过他家其他分店吃，味道一样，我家小朋友特别喜欢吃
codedlang:449:01,Crowd-AI-Lab/CodedLang,449,卧槽,卧槽,卧槽,wo4 cao2,我操,我操,wo3 cao1,wɔ˥˩ tsʰɑʊ˧˥,wɔ˥˩ tsʰɑʊ˧˥,wɔ˨˩˦ tsʰɑʊ˥,wɔ˨˩˦ tsʰɑʊ˥,否,[],official_dictionary_casefold,非词汇同音词,ambiguous_homophone,wo4 cao2,wo3 cao1,wo˥˩ tsʰau̯˧˥,wo˧˩˧ tsʰau̯˥,这里龙虾肥又大 本想吟诗赠天下 奈何自己没文化 只能卧槽虾好大,这里龙虾肥又大 本想吟诗赠天下 奈何自己没文化 只能我操虾好大
